time,chicago_hub_lmp_dam,coal_gen_rt,gas_gen_rt,oil_gen_rt,system_demand_7da
9/3/22 19:00,115,20000,56900,219,109000
9/3/22 20:00,112,19900,54400,220,104000
9/3/22 21:00,105,20600,53900,219,100000
9/3/22 22:00,92.7,19900,50500,223,95100
9/3/22 23:00,78.6,19600,47400,223,88400
9/4/22 0:00,70.6,19000,44200,221,84200
9/4/22 1:00,66.2,17900,40200,224,80000
9/4/22 2:00,61,16000,38300,228,76200
9/4/22 3:00,55.6,15000,37500,229,74300
9/4/22 4:00,54,14500,35300,229,73200
9/4/22 5:00,55.5,14300,34700,227,73400
9/4/22 6:00,55.5,14300,34500,226,73700
9/4/22 7:00,55,14600,34600,225,75700
9/4/22 8:00,62,14600,33700,223,80000
9/4/22 9:00,68.3,14800,34900,222,85100
9/4/22 10:00,72.5,15200,39400,223,90900
9/4/22 11:00,83.5,15800,42100,222,96600
9/4/22 12:00,90.9,17100,45500,221,101000
9/4/22 13:00,91.8,17800,48600,220,105000
9/4/22 14:00,93.8,18400,50800,220,108000
9/4/22 15:00,101,18600,51200,219,111000
9/4/22 16:00,109,18700,52400,216,113000
9/4/22 17:00,113,18500,52800,216,114000
9/4/22 18:00,102,18800,52400,215,111000
9/4/22 19:00,98.4,19200,52300,213,107000
9/4/22 20:00,92.8,18700,50100,211,103000
9/4/22 21:00,89.5,18500,48800,212,99400
9/4/22 22:00,75.4,18600,46900,218,94200
9/4/22 23:00,69.7,18200,45100,220,87600
9/5/22 0:00,67.2,17300,43000,220,85700
9/5/22 1:00,65.1,16800,39800,222,81300
9/5/22 2:00,58.8,15600,38400,221,77000
9/5/22 3:00,55.4,14700,37300,221,74800
9/5/22 4:00,54.5,14500,36500,224,73700
9/5/22 5:00,55.3,14200,36000,225,74000
9/5/22 6:00,58.7,14200,36200,225,74700
9/5/22 7:00,58.2,14900,36700,225,77100
9/5/22 8:00,63.5,14900,35600,223,82000
9/5/22 9:00,67,14900,37900,223,86800
9/5/22 10:00,69.1,15100,40700,222,90800
9/5/22 11:00,73.4,16000,43700,223,95300
9/5/22 12:00,83.4,17300,46600,223,99700
9/5/22 13:00,84.9,17400,49300,220,103000
9/5/22 14:00,85.9,17700,51000,219,106000
9/5/22 15:00,92.6,17600,51000,218,108000
9/5/22 16:00,101,18300,51500,217,109000
9/5/22 17:00,107,18600,52200,216,109000
9/5/22 18:00,99.9,18700,52300,218,107000
9/5/22 19:00,96.7,18700,51100,218,104000
9/5/22 20:00,98.8,19100,50500,220,101000
9/5/22 21:00,90.4,19200,50300,220,98300
9/5/22 22:00,73,18700,48000,219,94300
9/5/22 23:00,69.6,18400,45700,221,87900
9/6/22 0:00,68.2,17800,43100,221,82600
9/6/22 1:00,64.9,18000,40100,223,78600
9/6/22 2:00,58.3,17200,38700,225,77000
9/6/22 3:00,56.6,16900,37600,228,76200
9/6/22 4:00,57.9,16300,37200,229,76900
9/6/22 5:00,68.4,15600,38300,231,80000
9/6/22 6:00,83.5,16300,40500,228,85300
9/6/22 7:00,84.1,16500,46000,228,90300
9/6/22 8:00,81.6,17900,48700,224,95500
9/6/22 9:00,88.9,18100,49200,225,99800
9/6/22 10:00,93.7,18300,49600,224,103000
9/6/22 11:00,101,18500,50500,278,105000
9/6/22 12:00,105,19400,52300,277,108000
9/6/22 13:00,107,19700,53400,260,110000
9/6/22 14:00,120,20300,53700,325,112000
9/6/22 15:00,117,20600,54600,267,112000
9/6/22 16:00,135,20400,55500,223,113000
9/6/22 17:00,136,20600,55900,213,113000
9/6/22 18:00,113,20600,56300,210,111000
9/6/22 19:00,113,20500,56700,210,108000
9/6/22 20:00,110,19800,56000,207,106000
9/6/22 21:00,100,20400,56200,209,101000
9/6/22 22:00,84.2,19500,51800,213,96300
9/6/22 23:00,68.9,19200,48300,217,89000
9/7/22 0:00,66.4,18600,46000,218,82900
9/7/22 1:00,59.9,17500,40800,218,78900
9/7/22 2:00,54.7,17400,39800,219,76900
9/7/22 3:00,53.1,16700,37100,222,75500
9/7/22 4:00,53.8,16200,36200,227,75800
9/7/22 5:00,64.4,15800,36600,224,78900
9/7/22 6:00,72.2,15900,38300,227,84400
9/7/22 7:00,73.7,17100,43300,225,88600
9/7/22 8:00,74.4,17900,45200,224,91900
9/7/22 9:00,76.4,18200,46700,226,94400
9/7/22 10:00,81.6,18400,47100,225,96800
9/7/22 11:00,89,18800,48300,229,99200
9/7/22 12:00,93.3,19100,49400,225,101000
9/7/22 13:00,96.9,19700,50400,226,103000
9/7/22 14:00,99.7,20200,51500,224,104000
9/7/22 15:00,104,20300,52000,222,106000
9/7/22 16:00,110,20700,52600,220,107000
9/7/22 17:00,111,21000,52600,220,107000
9/7/22 18:00,101,21100,52100,219,106000
9/7/22 19:00,96.4,21500,52700,218,103000
9/7/22 20:00,92.9,21000,51700,220,100000
9/7/22 21:00,83.1,20500,51100,222,97300
9/7/22 22:00,70.6,20200,49700,220,90900
9/7/22 23:00,57.9,19500,45100,221,83900
9/8/22 0:00,59.9,19000,41400,220,77600
9/8/22 1:00,54.4,17500,38600,222,75100
9/8/22 2:00,51.9,16100,37800,222,72800
9/8/22 3:00,49.8,15500,36300,221,71700
9/8/22 4:00,50.3,15200,35600,223,72400
9/8/22 5:00,59.6,14900,35500,224,75200
9/8/22 6:00,65.9,15100,37600,225,80000
9/8/22 7:00,67.1,16000,42600,226,84800
9/8/22 8:00,66.4,16100,44300,225,88600
9/8/22 9:00,68,16200,45800,226,91400
9/8/22 10:00,72.2,17000,46500,225,94400
9/8/22 11:00,82.6,17100,46200,224,97200
9/8/22 12:00,91.2,17600,47500,223,100000
9/8/22 13:00,96.1,18000,48800,221,103000
9/8/22 14:00,104,18200,50800,218,105000
9/8/22 15:00,116,18500,52700,218,107000
9/8/22 16:00,123,18100,55400,216,109000
9/8/22 17:00,128,18700,57500,212,110000
9/8/22 18:00,117,18900,58900,213,109000
9/8/22 19:00,105,18900,58700,210,106000
9/8/22 20:00,97.9,18500,56700,211,103000
9/8/22 21:00,83.1,18400,55300,209,99000
9/8/22 22:00,73.3,18000,51400,214,93000
9/8/22 23:00,63.3,17500,47800,219,85300
9/9/22 0:00,59.2,17100,43300,222,79100
9/9/22 1:00,53.2,15700,36900,222,75100
9/9/22 2:00,48.7,14500,35200,226,72300
9/9/22 3:00,47.2,13300,34500,227,70800
9/9/22 4:00,47.4,13000,32700,228,71100
9/9/22 5:00,52.9,13000,32400,230,73700
9/9/22 6:00,68.2,13300,34600,226,79100
9/9/22 7:00,66.3,13700,38800,225,83000
9/9/22 8:00,64.9,14100,41500,226,86600
9/9/22 9:00,68.7,14300,41200,225,90300
9/9/22 10:00,73.3,14900,42800,224,94200
9/9/22 11:00,87.3,15600,44400,205,98100
9/9/22 12:00,94,16300,47500,224,102000
9/9/22 13:00,102,16200,48200,222,106000
9/9/22 14:00,108,17000,50300,218,109000
9/9/22 15:00,127,16900,52100,220,112000
9/9/22 16:00,137,17300,54400,216,114000
9/9/22 17:00,135,17300,56800,217,115000
9/9/22 18:00,114,17800,58000,220,112000
9/9/22 19:00,104,17900,56700,219,108000
9/9/22 20:00,96.7,17800,54200,220,104000
9/9/22 21:00,87.4,17200,51200,219,98600
9/9/22 22:00,75.4,16800,48100,221,92500
9/9/22 23:00,69.5,16500,45400,221,85300
9/10/22 0:00,68.8,15800,42600,233,78800
9/10/22 1:00,66.3,14700,38700,849,74700
9/10/22 2:00,58.2,14600,36500,225,72400
9/10/22 3:00,55.5,14300,34800,228,70400
9/10/22 4:00,53.1,14000,33300,228,69400
9/10/22 5:00,54.3,13500,34500,226,69800
9/10/22 6:00,59.8,13500,34200,229,71400
9/10/22 7:00,62.2,13700,35500,229,73700
9/10/22 8:00,65.3,14200,34600,225,77600
9/10/22 9:00,70.6,14400,37100,227,82100
9/10/22 10:00,81.9,15300,38600,221,86200
9/10/22 11:00,92.3,15200,40300,221,90300
9/10/22 12:00,99.6,15800,42900,222,93000
9/10/22 13:00,101,15800,45200,221,96200
9/10/22 14:00,103,16200,47400,219,99100
9/10/22 15:00,108,16700,49500,220,102000
9/10/22 16:00,109,16700,50400,218,105000
9/10/22 17:00,111,17300,51800,216,105000
9/10/22 18:00,112,17700,52100,214,103000
9/10/22 19:00,110,17600,51800,212,98300
9/10/22 20:00,105,17700,49900,212,95500
9/10/22 21:00,94.9,17900,48900,210,93400
9/10/22 22:00,84.8,18000,46200,213,88300
9/10/22 23:00,74.9,17300,43800,214,83300
9/11/22 0:00,65.9,17200,43500,216,78700
9/11/22 1:00,62.3,15900,37500,219,75100
9/11/22 2:00,58.4,15200,35600,221,73000
9/11/22 3:00,53,14000,34800,223,71900
9/11/22 4:00,53.2,13600,34600,225,71200
9/11/22 5:00,54.6,13600,33800,225,71300
9/11/22 6:00,58.5,13600,34200,226,72100
9/11/22 7:00,57.7,13400,34200,225,74000
9/11/22 8:00,59.7,13600,34000,220,77700
9/11/22 9:00,65.6,14100,35800,223,81500
9/11/22 10:00,67.3,14800,37400,222,85000
9/11/22 11:00,72.2,14900,39200,223,88700
9/11/22 12:00,77.7,15200,41000,222,91000
9/11/22 13:00,77.2,15700,43300,220,92600
9/11/22 14:00,76.7,15600,43400,221,94500
9/11/22 15:00,78.2,15600,43100,221,95100
9/11/22 16:00,81.5,15600,42300,219,96900
9/11/22 17:00,87.3,16200,43300,218,97500
9/11/22 18:00,85.7,16700,43900,219,96800
9/11/22 19:00,89.8,16700,44800,220,95000
9/11/22 20:00,91.2,16700,45400,217,94600
9/11/22 21:00,77.4,17000,45800,221,93800
9/11/22 22:00,65.8,16400,43600,223,88600
9/11/22 23:00,60.6,15700,40900,224,82500
9/12/22 0:00,53,15700,38500,225,78000
9/12/22 1:00,50.1,15400,34900,223,75700
9/12/22 2:00,46.2,14700,34700,223,74000
9/12/22 3:00,44.9,14300,33200,223,73400
9/12/22 4:00,45.2,13400,34400,225,74000
9/12/22 5:00,50.5,14000,35100,225,77800
9/12/22 6:00,67.8,14100,36900,227,83600
9/12/22 7:00,72.2,14900,40700,225,88700
9/12/22 8:00,67.5,15300,43000,226,92900
9/12/22 9:00,77.5,15300,42800,224,95500
9/12/22 10:00,82.7,15000,45100,224,98200
9/12/22 11:00,78.7,14700,45700,241,100000
9/12/22 12:00,74.4,15100,48600,242,103000
9/12/22 13:00,76.4,15400,49500,238,105000
9/12/22 14:00,81.5,15400,50600,237,106000
9/12/22 15:00,85.9,15400,51800,220,109000
9/12/22 16:00,91.5,15800,52300,235,109000
9/12/22 17:00,93.9,16200,52900,421,110000
9/12/22 18:00,91.4,15800,53200,417,109000
9/12/22 19:00,91.3,15700,52700,419,106000
9/12/22 20:00,91.6,15600,51500,418,103000
9/12/22 21:00,80.1,15900,52100,364,99500
9/12/22 22:00,67.2,15800,47800,215,93100
9/12/22 23:00,62.7,15800,44000,215,86200
9/13/22 0:00,63.4,15500,42200,218,80500
9/13/22 1:00,63.7,14800,38600,219,76700
9/13/22 2:00,59,14100,38400,223,74300
9/13/22 3:00,55.3,14100,38400,223,73500
9/13/22 4:00,56,13900,36800,225,74000
9/13/22 5:00,63.4,13000,37300,226,77100
9/13/22 6:00,60.5,13600,39000,227,82900
9/13/22 7:00,68.2,14400,42200,226,87200
9/13/22 8:00,71.2,15200,43800,225,90400
9/13/22 9:00,73.5,15000,44600,224,92400
9/13/22 10:00,80.7,15000,46300,240,94200
9/13/22 11:00,82.8,15000,46700,240,96700
9/13/22 12:00,82.7,15100,47900,240,98000
9/13/22 13:00,90.2,15500,48700,237,100000
9/13/22 14:00,94.9,15600,50000,220,102000
9/13/22 15:00,101,15500,51700,217,103000
9/13/22 16:00,113,15500,53100,218,105000
9/13/22 17:00,116,15600,53000,216,106000
9/13/22 18:00,107,15500,53600,218,105000
9/13/22 19:00,104,15900,54400,216,102000
9/13/22 20:00,98.2,15800,52800,215,99900
9/13/22 21:00,80.4,15600,51700,215,95500
9/13/22 22:00,71.6,15400,47600,215,88200
9/13/22 23:00,59.4,15200,44700,220,81900
9/14/22 0:00,64.4,14700,40000,221,77300
9/14/22 1:00,56.5,14000,35500,221,73800
9/14/22 2:00,51.3,13200,32400,223,69900
9/14/22 3:00,48.8,11800,34300,226,68800
9/14/22 4:00,48.7,11500,32200,226,69500
9/14/22 5:00,57.3,11600,32400,224,72500
9/14/22 6:00,61.9,11600,35000,225,78000
9/14/22 7:00,66.1,12000,39500,226,82200
9/14/22 8:00,67.8,12100,42100,216,85400
9/14/22 9:00,74.4,12100,42100,227,87700
9/14/22 10:00,83.1,12600,40700,231,89600
9/14/22 11:00,87.2,12900,41400,235,91300
9/14/22 12:00,88.5,13100,43700,222,94300
9/14/22 13:00,94.6,13300,45100,223,97000
9/14/22 14:00,101,13400,46700,221,98800
9/14/22 15:00,106,13800,48500,220,102000
9/14/22 16:00,121,14000,51200,219,105000
9/14/22 17:00,125,14500,52000,218,106000
9/14/22 18:00,113,14700,54000,217,106000
9/14/22 19:00,107,14900,54000,213,102000
9/14/22 20:00,99.1,14700,52000,212,98900
9/14/22 21:00,83.6,14800,52000,215,95100
9/14/22 22:00,72.2,14700,48200,217,88400
9/14/22 23:00,60.6,14600,43800,220,81300
9/15/22 0:00,63.4,14500,41500,221,77300
9/15/22 1:00,54.1,13400,37200,221,73500
9/15/22 2:00,50.1,11900,37000,224,70800
9/15/22 3:00,47.9,11600,35800,224,69400
9/15/22 4:00,46.1,11600,35300,223,70100
9/15/22 5:00,56.8,11900,34300,224,73000
9/15/22 6:00,74.8,12500,37100,224,78000
9/15/22 7:00,70.2,13700,38900,224,82200
9/15/22 8:00,81,14300,42000,223,85400
9/15/22 9:00,87,14800,41000,224,87600
9/15/22 10:00,90.6,15300,41100,279,89600
9/15/22 11:00,95.7,15700,41400,276,92300
9/15/22 12:00,104,15600,41500,266,94400
9/15/22 13:00,113,15700,43800,230,97100
9/15/22 14:00,118,15800,45600,275,99800
9/15/22 15:00,123,16400,48000,233,102000
9/15/22 16:00,142,16400,49500,223,104000
9/15/22 17:00,145,17100,51100,222,106000
9/15/22 18:00,135,17300,51800,223,105000
9/15/22 19:00,124,17400,52200,223,101000
9/15/22 20:00,113,17400,51500,225,98000
9/15/22 21:00,95,17400,49700,221,94200
9/15/22 22:00,81.7,17100,46100,221,88400
9/15/22 23:00,64.3,16500,41400,223,81100
9/16/22 0:00,46.6,16100,37100,225,76600
9/16/22 1:00,42,15400,32500,229,71700
9/16/22 2:00,38.6,14900,30300,230,68900
9/16/22 3:00,35.5,13300,29900,228,67800
9/16/22 4:00,34.5,13300,28900,227,68500
9/16/22 5:00,38.5,13600,29200,228,71100
9/16/22 6:00,54.2,13800,30800,227,76800
9/16/22 7:00,59.3,14300,36000,227,81200
9/16/22 8:00,66.7,14900,38900,226,83700
9/16/22 9:00,68.8,15000,38200,225,86400
9/16/22 10:00,78.6,15100,39200,225,88500
9/16/22 11:00,85.5,15000,40900,226,91200
9/16/22 12:00,97.1,15300,43900,228,93700
9/16/22 13:00,103,15100,45700,224,97800
9/16/22 14:00,117,15200,47600,222,100000
9/16/22 15:00,119,15300,49600,222,103000
9/16/22 16:00,138,15400,50600,220,106000
9/16/22 17:00,139,15900,52300,214,106000
9/16/22 18:00,124,16100,52300,213,104000
9/16/22 19:00,115,16200,51600,211,100000
9/16/22 20:00,102,15700,50000,210,96600
9/16/22 21:00,85.3,15200,48200,210,92200
9/16/22 22:00,78.3,14800,45000,214,86400
9/16/22 23:00,65.8,14600,41600,216,80000
9/17/22 0:00,51.8,14500,37900,216,76800
9/17/22 1:00,47.5,13700,34500,218,72600
9/17/22 2:00,42.8,13400,33400,220,68900
9/17/22 3:00,39.7,13400,30400,223,67600
9/17/22 4:00,39.1,13300,29200,225,66900
9/17/22 5:00,40.5,13300,29100,226,67500
9/17/22 6:00,42.7,13300,29200,226,69000
9/17/22 7:00,47.9,13700,30300,226,71200
9/17/22 8:00,51.7,13700,30700,224,75400
9/17/22 9:00,62.5,13700,31500,219,79800
9/17/22 10:00,70.8,13800,34500,220,83900
9/17/22 11:00,78.8,14000,37100,221,87800
9/17/22 12:00,86.8,14400,37200,221,91300
9/17/22 13:00,93,14500,40100,219,94700
9/17/22 14:00,97.5,14500,41500,218,98200
9/17/22 15:00,110,14500,44000,217,102000
9/17/22 16:00,125,14500,46300,215,104000
9/17/22 17:00,131,14700,48200,215,105000
9/17/22 18:00,110,14600,48900,217,102000
9/17/22 19:00,103,15000,49000,218,98800
9/17/22 20:00,91.6,14700,46700,220,95500
9/17/22 21:00,77.9,14700,46900,216,91900
9/17/22 22:00,71.6,14500,43100,215,87000
9/17/22 23:00,60.9,14500,40900,214,80600
9/18/22 0:00,44,14300,37900,216,77100
9/18/22 1:00,42.2,13400,33600,215,73200
9/18/22 2:00,41.9,13000,31800,215,69500
9/18/22 3:00,40.2,12300,31100,213,68000
9/18/22 4:00,39.1,12100,28800,216,66900
9/18/22 5:00,39.9,12000,27800,213,67000
9/18/22 6:00,40,12100,26700,211,67800
9/18/22 7:00,40.9,12400,27300,210,69300
9/18/22 8:00,43.5,12700,28200,207,73400
9/18/22 9:00,52.2,13000,29000,205,78200
9/18/22 10:00,61.2,13300,31700,206,83100
9/18/22 11:00,72.1,13300,36600,206,87800
9/18/22 12:00,83.6,13700,40600,226,93200
9/18/22 13:00,89.5,14400,44900,223,97700
9/18/22 14:00,99.3,14800,47400,226,102000
9/18/22 15:00,107,15600,50100,209,106000
9/18/22 16:00,118,16400,53000,207,109000
9/18/22 17:00,130,16500,55600,209,111000
9/18/22 18:00,116,17600,57800,210,110000
9/18/22 19:00,112,17800,58300,207,107000
9/18/22 20:00,97.1,17300,56400,207,104000
9/18/22 21:00,89.1,17400,53500,208,99200
9/18/22 22:00,76.2,16500,49000,213,92800
9/18/22 23:00,64.1,16300,45000,214,85100
9/19/22 0:00,56.6,16100,42000,215,80400
9/19/22 1:00,50.9,15400,37200,215,76700
9/19/22 2:00,45.9,14500,36400,218,73900
9/19/22 3:00,44.1,14700,35300,216,72800
9/19/22 4:00,44.7,14500,34600,218,73200
9/19/22 5:00,57.5,14300,34100,219,77100
9/19/22 6:00,68.4,14400,35900,219,83100
9/19/22 7:00,78.3,14800,41000,220,87400
9/19/22 8:00,74.4,16000,44500,218,91600
9/19/22 9:00,84,16000,45900,217,95000
9/19/22 10:00,93.9,16600,46300,219,99300
9/19/22 11:00,101,16900,47200,220,103000
9/19/22 12:00,106,17000,51000,219,108000
9/19/22 13:00,116,17200,54600,218,113000
9/19/22 14:00,120,17600,57000,269,117000
9/19/22 15:00,128,18000,57800,268,119000
9/19/22 16:00,140,18400,59600,410,120000
9/19/22 17:00,149,18800,60200,570,118000
9/19/22 18:00,120,19500,59100,566,115000
9/19/22 19:00,120,20100,59100,270,111000
9/19/22 20:00,111,19200,57700,270,108000
9/19/22 21:00,93.7,18900,55500,220,102000
9/19/22 22:00,86.6,17700,50600,221,94900
9/19/22 23:00,73.7,17200,45700,223,87700
9/20/22 0:00,46.4,16300,42700,220,81700
9/20/22 1:00,42.2,15500,39400,218,77900
9/20/22 2:00,40.6,14800,37800,217,74700
9/20/22 3:00,37.4,14100,36900,220,73300
9/20/22 4:00,38.7,14200,33900,218,73700
9/20/22 5:00,41.3,14300,34600,221,76800
9/20/22 6:00,50.6,14500,37400,222,82700
9/20/22 7:00,59.3,15800,40900,224,86400
9/20/22 8:00,73.1,17000,43200,224,90800
9/20/22 9:00,85.5,17000,43100,225,93700
9/20/22 10:00,93.6,17200,44200,226,96200
9/20/22 11:00,100,17600,45900,226,100000
9/20/22 12:00,103,17900,47900,226,104000
9/20/22 13:00,112,18400,50800,224,109000
9/20/22 14:00,123,18700,53500,223,113000
9/20/22 15:00,142,19600,55100,308,116000
9/20/22 16:00,163,19700,55600,328,119000
9/20/22 17:00,164,20300,56800,334,120000
9/20/22 18:00,132,20900,58000,336,117000
9/20/22 19:00,105,20900,57700,330,113000
9/20/22 20:00,110,20600,56600,311,109000
9/20/22 21:00,81.2,20000,54800,208,103000
9/20/22 22:00,78,19000,50800,217,94400
9/20/22 23:00,57.3,18000,45700,218,87700
9/21/22 0:00,47.4,17000,40500,214,81800
9/21/22 1:00,41,15700,36600,187,77200
9/21/22 2:00,37.6,14800,34000,187,74300
9/21/22 3:00,35,14400,31700,193,72800
9/21/22 4:00,34.6,14200,30400,207,72700
9/21/22 5:00,34.9,14200,31300,214,75800
9/21/22 6:00,53.4,14500,34000,219,81900
9/21/22 7:00,57.6,15100,38400,224,86100
9/21/22 8:00,60,16000,40800,222,89400
9/21/22 9:00,74.2,16500,40700,221,93600
9/21/22 10:00,82.7,16500,42300,227,98400
9/21/22 11:00,91.5,17500,44400,228,102000
9/21/22 12:00,101,18600,47200,226,108000
9/21/22 13:00,106,19000,50300,224,112000
9/21/22 14:00,111,20100,52800,228,117000
9/21/22 15:00,122,20300,54600,222,120000
9/21/22 16:00,137,21000,58100,224,122000
9/21/22 17:00,136,21500,60300,225,123000
9/21/22 18:00,108,22000,61000,254,120000
9/21/22 19:00,100,22100,59300,253,116000
9/21/22 20:00,91.5,21100,56600,245,111000
9/21/22 21:00,68.5,20600,55500,244,104000
9/21/22 22:00,56.4,19600,50900,220,96300
9/21/22 23:00,46.9,18300,45700,221,88600
9/22/22 0:00,42.9,17600,42300,221,82400
9/22/22 1:00,41.3,16900,37900,347,79600
9/22/22 2:00,34.5,15400,36400,221,76600
9/22/22 3:00,29,14700,35200,223,75100
9/22/22 4:00,29.1,14100,34000,224,75200
9/22/22 5:00,37.8,13900,33700,224,77900
9/22/22 6:00,52.5,13800,37200,223,83300
9/22/22 7:00,59.2,14500,39300,227,87100
9/22/22 8:00,57.3,15900,42300,223,90500
9/22/22 9:00,59.5,15800,42100,227,93200
9/22/22 10:00,71.3,15800,42300,228,95000
9/22/22 11:00,76.5,15600,43500,240,97900
9/22/22 12:00,73.1,15700,44700,240,99900
9/22/22 13:00,76,15800,44200,242,101000
9/22/22 14:00,78.5,15800,43700,223,99200
9/22/22 15:00,78.3,16000,43800,240,97500
9/22/22 16:00,83.2,16100,41600,222,95300
9/22/22 17:00,80,16100,41600,222,93900
9/22/22 18:00,77.6,16100,41600,222,93500
9/22/22 19:00,76.8,15400,41300,212,90200
9/22/22 20:00,75.8,15500,42500,210,88400
9/22/22 21:00,55.5,15200,41900,209,85200
9/22/22 22:00,54.4,14600,39100,211,80600
9/22/22 23:00,48.3,13700,36200,211,75000
9/23/22 0:00,44.3,12900,33200,215,70700
9/23/22 1:00,41.7,11500,29800,218,67900
9/23/22 2:00,39.3,10900,27200,217,65900
9/23/22 3:00,38.3,10200,26300,216,65100
9/23/22 4:00,37.2,10100,25900,215,66100
9/23/22 5:00,41.6,10000,25900,217,69100
9/23/22 6:00,55.1,10100,28400,215,74100
9/23/22 7:00,51.7,10300,33700,218,78200
9/23/22 8:00,42.5,11000,35200,222,80100
9/23/22 9:00,43.5,11100,34100,221,81100
9/23/22 10:00,56.7,10700,33100,223,81600
9/23/22 11:00,55.3,10500,33400,221,80900
9/23/22 12:00,55.2,10600,32300,220,80600
9/23/22 13:00,56.2,10600,33300,220,81100
9/23/22 14:00,56.3,10800,33300,219,82000
9/23/22 15:00,55.3,10900,33500,214,81500
9/23/22 16:00,58.4,10800,33200,213,82000
9/23/22 17:00,63.3,11100,34500,214,82300
9/23/22 18:00,64.5,11100,34700,217,81400
9/23/22 19:00,66.3,11200,37300,215,80900
9/23/22 20:00,60.4,11400,38000,214,80200
9/23/22 21:00,53,11400,36400,214,79000
9/23/22 22:00,50.6,11300,36000,216,75500
9/23/22 23:00,43.4,11100,33500,218,70700
9/24/22 0:00,34,11000,31600,217,67900
9/24/22 1:00,32.8,10500,29600,217,65100
9/24/22 2:00,32.2,10100,28800,218,63100
9/24/22 3:00,29.7,9840,27800,219,62500
9/24/22 4:00,29.3,9650,26900,222,62600
9/24/22 5:00,27.9,9630,27100,222,63900
9/24/22 6:00,29.9,9700,26500,222,65800
9/24/22 7:00,38.2,9920,28300,221,67900
9/24/22 8:00,41,10200,29200,224,70000
9/24/22 9:00,43.8,10500,30600,223,71400
9/24/22 10:00,38.1,10600,32200,183,72500
9/24/22 11:00,40.5,10400,32300,182,73000
9/24/22 12:00,40.9,9990,33000,184,73300
9/24/22 13:00,41.2,9970,33100,182,73200
9/24/22 14:00,41.8,9960,33400,181,73300
9/24/22 15:00,40.6,9990,33100,181,74400
9/24/22 16:00,46,9800,31700,182,75900
9/24/22 17:00,50.8,9950,33000,180,77300
9/24/22 18:00,54,9980,33400,178,77400
9/24/22 19:00,56.5,10400,36200,177,76800
9/24/22 20:00,54.4,11200,36700,176,77600
9/24/22 21:00,43.9,11600,36700,177,76400
9/24/22 22:00,37.6,11300,36100,187,73100
9/24/22 23:00,32.3,10800,34200,180,69200
9/25/22 0:00,25,10400,32100,180,66100
9/25/22 1:00,24,9610,28800,182,63600
9/25/22 2:00,18.1,9330,26600,183,62200
9/25/22 3:00,12.6,9220,24400,184,61400
9/25/22 4:00,12.1,9050,24300,184,61200
9/25/22 5:00,10.7,8900,24200,184,61800
9/25/22 6:00,11.8,8910,23800,183,62900
9/25/22 7:00,13,8910,23800,183,64500
9/25/22 8:00,15.9,8910,23800,183,67000
9/25/22 9:00,20.4,8800,25400,184,69800
9/25/22 10:00,22,8970,27400,185,72000
9/25/22 11:00,22.9,9100,29700,183,74200
9/25/22 12:00,23.2,9190,30100,184,76000
9/25/22 13:00,23.4,9210,31800,183,77400
9/25/22 14:00,21.7,9320,32600,183,78500
9/25/22 15:00,23.6,9250,33000,181,79700
9/25/22 16:00,21.6,9360,33800,182,81700
9/25/22 17:00,31.5,9500,34900,180,83200
9/25/22 18:00,43.8,9450,35200,180,83200
9/25/22 19:00,57.9,9640,36500,177,82100
9/25/22 20:00,50.3,10200,38700,178,81500
9/25/22 21:00,40.9,10900,38700,177,80700
9/25/22 22:00,34.7,10700,37200,181,76600
9/25/22 23:00,28.8,10000,34100,184,71800
9/26/22 0:00,20.7,9890,32100,182,67700
9/26/22 1:00,21.1,9480,29400,184,65400
9/26/22 2:00,16.9,9390,27900,184,64200
9/26/22 3:00,15.9,9170,26700,183,63900
9/26/22 4:00,11.9,9020,25200,183,64900
9/26/22 5:00,16.1,,,,68600
9/26/22 6:00,32.8,,,,74400
9/26/22 7:00,37.1,9670,33000,183,78800
9/26/22 8:00,36.3,10100,35800,184,81200
